Id,CLASSE
6565,Anormal
14237,Anormal
2817,Anormal
6734,Normal
7681,
12562,Anormal
5723,Normal
1172,Anormal
3308,Normal
9788,
13430,Normal
4623,Normal
11778,Normal
13418,Normal
9253,Anormal
4426,Normal
17329,Normal
10730,Anormal
16386,Normal
16245,Normal
2060,Normal
5935,Normal
17865,Normal
5871,Normal
6017,
16754,Anormal
1670,Anormal
12420,Normal
14510,Anormal
13483,Normal
3001,Normal
12249,Normal
8377,Normal
12298,Normal
5788,Normal
12169,Anormal
8808,Anormal
563,Normal
5996,Anormal
6235,Anormal
17295,Normal
10066,
3651,Normal
11686,Normal
4204,Anormal
15549,Normal
8264,Normal
1326,Normal
13500,Normal
1947,Anormal
8236,Anormal
2502,Normal
14930,
11744,Normal
13891,Anormal
11498,Normal
1245,Normal
11045,Normal
16034,Normal
15101,Anormal
14135,Anormal
13992,Normal
7389,Anormal
8159,Normal
2966,Normal
7255,Anormal
13165,Normal
15820,Normal
2363,Anormal
16632,Normal
357,Anormal
17719,Anormal
8894,Normal
9321,Normal
361,Normal
6994,Normal
8852,Anormal
13638,Normal
90,Anormal
6350,Anormal
4059,Anormal
15084,Anormal
4624,Normal
15000,
10850,Anormal
15264,Anormal
3918,Normal
1114,Normal
15981,Normal
9062,Anormal
13109,Normal
16685,Normal
4978,Anormal
2571,Normal
15537,Normal
3713,Normal
7168,Anormal
2941,Normal
3625,
16663,Anormal
17420,Normal
2382,Normal
5266,Anormal
2948,Normal
6421,Normal
15174,Normal
6999,Normal
10578,Normal
1724,Normal
16629,Anormal
8841,Normal
2952,
5865,Normal
8664,Normal
13320,Normal
10764,Normal
16708,Normal
9688,Anormal
10341,Anormal
16997,Normal
9232,Normal
5261,Anormal
8594,Anormal
339,Anormal
2724,Anormal
3379,Anormal
6513,Normal
11410,Anormal
14989,Normal
7960,Anormal
7443,Normal
1698,
5141,Anormal
12679,Normal
3333,Anormal
3104,Anormal
11774,Normal
13412,
11750,Anormal
1059,Anormal
9197,Normal
13800,Normal
13087,Normal
4803,Normal
9243,Normal
17872,Normal
10138,Normal
1860,Anormal
36,Normal
2456,Normal
2012,Normal
10324,Anormal
16859,Normal
913,
3396,Normal
4856,Anormal
8570,Normal
6182,Normal
11203,Normal
14507,Normal
7794,Anormal
17557,Anormal
12898,Normal
5979,Normal
3600,Anormal
16321,Normal
5179,Anormal
11706,Normal
7398,Anormal
3306,Normal
6761,Normal
4259,Normal
16501,Normal
13866,Normal
4847,
5367,Anormal
9455,Anormal
12821,Anormal
15518,
13141,Normal
11391,Anormal
9261,Normal
757,Normal
9390,Anormal
3229,Normal
8734,Normal
14315,Normal
17287,Normal
16347,
12712,Anormal
2167,Normal
4982,Anormal
11719,Normal
4046,Normal
5535,Normal
9436,Normal
5890,Normal
9446,Normal
12429,Anormal
15343,
2290,Normal
14259,
9027,Normal
4407,
4313,Normal
1284,Normal
15197,Normal
12830,Anormal
1633,Normal
12717,Anormal
12295,
11197,
13014,Anormal
17732,Anormal
9989,Anormal
4965,Normal
8998,Normal
6609,Anormal
4824,Normal
3215,Normal
16973,Anormal
4746,Normal
16821,Anormal
9598,Normal
5294,Anormal
3321,Anormal
9789,Anormal
17791,Normal
8125,Anormal
11109,Normal
2040,Anormal
7017,Normal
16243,Anormal
11916,Normal
15957,Anormal
10902,Anormal
13083,Normal
5355,Anormal
12008,Normal
8624,Normal
2710,Anormal
13645,Normal
8027,Normal
11094,Anormal
537,Normal
12056,Anormal
11853,Normal
7977,Normal
8126,Normal
4482,Normal
3658,Normal
1125,
16621,Normal
4753,Anormal
9397,Normal
9602,Anormal
4397,Anormal
8586,Normal
16769,Normal
6804,Anormal
6,Anormal
10253,Normal
102,Normal
13719,Normal
14454,Normal
12813,Normal
1077,Anormal
13465,Anormal
6703,Anormal
14834,Anormal
9168,Anormal
8077,Anormal
11405,Anormal
2310,Anormal
6402,Normal
15669,Anormal
10430,Normal
5911,Normal
11503,Normal
12390,Normal
10163,Normal
13057,Normal
13088,Anormal
7393,Normal
11676,Anormal
13176,
13283,Normal
6630,Normal
11472,Normal
13711,Anormal
2264,Anormal
14087,Normal
12958,Anormal
17056,Normal
4080,
10097,Normal
13750,Normal
9875,Normal
3193,Anormal
16158,Anormal
11552,Anormal
571,Anormal
40,Normal
13848,Anormal
5413,
16114,Normal
2743,
5976,Normal
64,Anormal
8877,Anormal
9121,Normal
15127,Anormal
2865,Normal
3059,Normal
14700,Normal
1504,Anormal
2427,Anormal
1350,Anormal
3451,Anormal
14537,
14388,
9691,Normal
6628,Anormal
12493,Normal
230,Normal
17189,Normal
16209,Anormal
15636,Normal
7529,Anormal
4475,Normal
15024,Normal
13904,Anormal
7639,Anormal
7269,Normal
15772,Normal
8111,Normal
17092,Normal
3401,
16221,
7459,Normal
7903,Normal
9205,Anormal
8872,Anormal
11727,Normal
2900,
14221,Normal
15081,Anormal
13842,Normal
17447,Anormal
8033,Normal
12531,Normal
2207,
1630,Anormal
3435,Normal
9870,Normal
7674,Anormal
5391,Normal
7060,Anormal
15572,Normal
6180,Normal
370,Normal
11417,Normal
11968,Anormal
16742,Anormal
893,Normal
15094,Anormal
5969,
8860,Normal
5144,Normal
4642,Normal
15724,Normal
13773,Anormal
10974,Normal
818,Normal
707,Anormal
4333,Normal
2998,Normal
9628,Anormal
14181,Anormal
16644,Anormal
16641,Anormal
12953,Normal
2488,Anormal
9645,Normal
15419,Normal
9266,Normal
1796,Normal
5824,Anormal
9269,Normal
9878,Normal
17170,Normal
17127,Anormal
3858,Anormal
11365,Anormal
6323,Anormal
16855,Anormal
991,Normal
3131,Anormal
4929,Anormal
4648,Anormal
16568,Normal
10365,Normal
6166,Normal
3230,Normal
1908,Anormal
16344,Anormal
12007,Normal
4683,Normal
12849,Anormal
3562,Normal
6650,Normal
5793,Normal
1288,Normal
14295,Normal
13801,Normal
395,Normal
6030,Normal
7792,Normal
9105,Anormal
14431,Normal
7187,Anormal
724,
4869,
8231,Normal
3246,Anormal
6462,Anormal
11780,Anormal
1530,Anormal
741,Anormal
12511,Anormal
3421,Normal
1594,Normal
13092,Anormal
9779,Anormal
7735,Normal
12687,Normal
8436,Anormal
10609,Normal
3005,Normal
13778,Anormal
3439,Normal
3177,Anormal
4231,Normal
12969,Anormal
12409,Normal
16791,Normal
17679,Normal
8434,Anormal
14541,Normal
8015,Anormal
14205,Normal
1816,Normal
13441,Normal
15563,Normal
839,Anormal
10478,Anormal
11647,
2327,Normal
13023,Anormal
14582,Normal
9885,Anormal
4173,Anormal
6610,Anormal
6482,Normal
4467,Anormal
15839,Anormal
11820,Normal
4197,
11236,Normal
9637,Anormal
14711,Normal
7275,Normal
14452,Normal
6060,Anormal
3925,Normal
4031,Normal
9341,Anormal
4732,Normal
1551,Normal
3283,Normal
4405,Normal
3294,
10144,Normal
3460,Normal
13784,Anormal
6219,Normal
10121,
17794,Normal
7103,Normal
15920,Normal
11253,Anormal
14527,
744,Anormal
3286,Anormal
7924,Normal
9413,Normal
1271,Normal
559,Normal
13688,Normal
15729,Normal
17332,Normal
17467,
15534,Anormal
8076,Anormal
10769,Normal
3646,Normal
15616,Anormal
762,Anormal
3618,Anormal
8923,Normal
1753,Normal
15495,Anormal
2584,
8700,Normal
5852,Anormal
2067,Anormal
1747,Normal
16096,Normal
5505,Normal
8079,Anormal
7094,Normal
8326,Anormal
1580,Normal
17833,
15527,Anormal
10475,Anormal
4107,Normal
3685,Normal
4859,Anormal
11959,Normal
2739,Anormal
9185,Anormal
14054,Normal
15201,Anormal
14477,Normal
3288,Anormal
2652,Normal
10195,Normal
14177,Anormal
15011,Normal
4551,Anormal
11643,Anormal
5034,Anormal
2111,Anormal
7680,Normal
9392,Normal
2675,Normal
9229,Normal
3780,Normal
9124,Normal
6276,Anormal
12921,Normal
9902,Anormal
12756,Normal
16789,Normal
2008,Normal
13999,Anormal
17211,Anormal
11312,
2036,Normal
11052,Normal
13975,Normal
17360,Normal
6085,Anormal
8552,Normal
12725,Anormal
2368,
16110,Normal
11326,Anormal
4571,
9743,Normal
16382,Anormal
5380,Anormal
15313,Anormal
14823,Normal
6066,Anormal
15873,Anormal
8214,
16047,Normal
10875,Normal
11729,Anormal
6460,Normal
2018,Normal
545,Normal
7328,Anormal
7756,Anormal
4494,Normal
15110,Anormal
8109,Normal
945,Normal
8924,Normal
13748,Normal
7633,Normal
373,Normal
4452,Normal
1510,Normal
5235,Normal
5193,Normal
3094,Anormal
13415,Normal
10016,Anormal
746,Normal
8795,Anormal
9856,Normal
6889,Anormal
5568,Normal
11902,Normal
14888,Normal
1682,
662,Anormal
4533,Anormal
6596,Anormal
17667,
15369,Normal
3417,Normal
12988,Normal
5848,Normal
17662,
6819,Anormal
3434,Anormal
5200,Normal
2733,Normal
16016,Normal
11335,Normal
16922,Anormal
12973,Anormal
17602,Anormal
1188,Normal
13067,Anormal
17590,
5495,Anormal
973,Normal
13889,Normal
12992,Normal
4744,Normal
445,Normal
4974,
3676,Normal
15253,Anormal
4337,Normal
15189,Anormal
5943,Anormal
7874,Normal
2387,Normal
4907,Normal
14056,Normal
10979,Normal
11658,Normal
12267,Normal
12611,Anormal
1430,
155,Normal
2769,Normal
13089,
17598,Anormal
7805,
1715,
17036,Normal
16087,Anormal
3179,Anormal
11306,
11874,Normal
17836,Anormal
1060,Normal
9708,Anormal
11470,Normal
13494,
650,Normal
17560,Normal
1984,Normal
14943,Normal
15468,Normal
12173,Normal
3244,Anormal
12641,Anormal
13448,Normal
12473,Anormal
10559,Normal
10323,Anormal
6884,Normal
6906,Anormal
17851,Normal
14571,Normal
4997,Anormal
2053,Normal
2834,Normal
4524,Anormal
4239,Anormal
15885,Anormal
11053,
9783,Normal
2930,Normal
7083,Normal
10235,Anormal
9895,Anormal
3443,
136,Normal
15474,
2065,Normal
16696,Anormal
13602,Anormal
7024,
6913,
15339,
5694,Normal
15476,Normal
3927,Normal
13546,Anormal
6875,Normal
17330,Normal
7474,Anormal
15245,Anormal
6531,Normal
572,Normal
8727,Anormal
14831,Anormal
10798,Normal
6925,Normal
1656,Normal
2615,Anormal
2181,Anormal
15906,Anormal
15945,Normal
13610,Normal
2580,Normal
1613,Normal
1811,Normal
9084,Normal
14382,Anormal
8216,Normal
14925,Normal
10375,
8732,
5244,Anormal
728,Normal
11731,Anormal
9294,Normal
16619,Normal
6524,Anormal
5127,Normal
11752,Normal
12453,Normal
13354,Normal
7356,
15423,Anormal
6634,Anormal
11528,Normal
10450,Normal
254,Normal
9853,Normal
13555,Anormal
17205,Normal
6206,Normal
6599,Anormal
12207,Anormal
10221,Normal
7034,Normal
13080,Anormal
512,
13489,Normal
3052,
11590,Normal
9712,Anormal
11134,Normal
14689,Anormal
1391,Anormal
789,Normal
3730,
9987,Normal
1124,Normal
15928,Normal
3932,Normal
5599,Normal
2473,Normal
11228,Normal
11150,Anormal
15115,Anormal
7189,Normal
7900,Anormal
16379,Anormal
15179,Anormal
11819,Normal
6791,Normal
11284,Normal
12490,Anormal
14303,Normal
12815,Normal
15948,Normal
9283,Anormal
4462,Anormal
241,Normal
4418,
16972,Anormal
11070,Anormal
514,Normal
1330,Normal
8985,Normal
7403,Anormal
1016,Normal
12110,Anormal
10320,Anormal
52,Anormal
12532,Anormal
6432,Normal
6714,Anormal
10147,Normal
15123,Anormal
12711,Normal
8935,Normal
628,Anormal
6961,Normal
14642,Normal
16897,Normal
17571,Anormal
11346,Normal
15487,Anormal
5932,Normal
3684,Anormal
11248,Anormal
9327,
10984,Anormal
13965,Anormal
10647,Normal
10122,Normal
10925,Anormal
249,Anormal
17781,Anormal
4168,Anormal
17415,Normal
12435,Normal
7098,Normal
2482,Normal
8130,Normal
11918,Normal
4814,Anormal
2432,Anormal
8843,Anormal
16735,Normal
4804,Normal
14046,Normal
7810,
318,Anormal
12628,Normal
11272,Normal
10642,Anormal
14818,Normal
7021,Anormal
11947,Anormal
4560,Anormal
4229,Normal
5992,Normal
5553,
15848,Anormal
4022,Normal
8553,Normal
5571,Normal
1838,Normal
830,Normal
5718,Normal
7608,Normal
8007,Normal
6528,Normal
16668,
12063,Normal
3133,Anormal
11842,Normal
69,Anormal
12905,Anormal
5839,Normal
1639,Normal
6330,Normal
481,Anormal
7771,Anormal
9960,Normal
993,Normal
9893,Normal
6285,Normal
412,Anormal
3980,Anormal
2098,Anormal
7000,Anormal
15333,Anormal
17567,Normal
814,
16586,Normal
7229,Normal
13155,Normal
4384,Normal
4659,Normal
8582,Normal
14887,Anormal
4374,Anormal
13351,Anormal
1508,Normal
6496,Normal
7726,
2428,Anormal
1651,Anormal
12790,
16224,Normal
6894,Anormal
8455,Anormal
12273,Normal
5807,
7149,Anormal
5181,Anormal
10119,Anormal
7312,Normal
9490,Normal
6831,
15681,Normal
10712,Anormal
12929,Normal
7938,Normal
9576,Normal
5378,Anormal
1903,Normal
3127,Normal
15063,Anormal
4130,Normal
7666,Normal
17383,Normal
1702,Normal
11187,Normal
3773,Normal
9055,Normal
6415,Anormal
16867,Normal
12131,Normal
8414,Normal
7734,Anormal
9847,Anormal
11031,Normal
14799,Anormal
5417,Normal
2880,Anormal
17433,Anormal
13505,Anormal
3809,Anormal
16214,Normal
14441,Normal
5820,Normal
8469,Normal
17486,Normal
10090,Normal
10939,Normal
2845,Anormal
3361,
16212,Normal
8425,Anormal
12885,Normal
8486,Normal
12030,Normal
16994,Anormal
13920,Normal
12642,Anormal
17298,Anormal
618,Anormal
379,Anormal
7693,Normal
7779,Anormal
16452,Normal
4044,Anormal
6669,Anormal
758,Anormal
16301,Anormal
8412,Normal
13207,Anormal
917,
15916,Normal
16888,Anormal
2292,Normal
2439,Normal
2031,Normal
7620,Normal
12318,Normal
13119,Normal
16120,Normal
17864,Anormal
1807,
1115,Normal
5185,Anormal
14094,Anormal
17578,
15446,Anormal
9940,Normal
16990,Normal
708,
4315,Normal
5072,Normal
8584,Anormal
6245,Normal
1483,Anormal
6993,Normal
13511,
13660,Normal
3838,Normal
16433,Normal
12467,Anormal
16131,Anormal
15242,Anormal
15845,Normal
16070,Anormal
911,Anormal
2541,Anormal
3940,Anormal
13302,Normal
5153,Normal
16005,Normal
2115,Normal
9249,Anormal
3426,Anormal
3200,Normal
11262,Anormal
15159,Anormal
2190,Normal
2231,Normal
16493,Anormal
9401,Anormal
11364,Normal
5078,
9633,Anormal
15517,Normal
9812,Normal
16204,Normal
13933,Anormal
1064,Normal
3506,Anormal
3906,Anormal
17603,Normal
8058,Anormal
11277,Normal
15160,Normal
16123,Anormal
8032,Normal
17239,Anormal
1079,Normal
4256,Anormal
6508,Normal
389,Anormal
3463,Anormal
14951,
2079,Anormal
2943,Normal
10417,Normal
10539,Anormal
4980,Normal
6911,
12031,Anormal
6205,Normal
13652,Normal
1883,
14611,Anormal
13877,Anormal
13007,Anormal
2220,
6509,Normal
9834,Normal
8729,Anormal
1587,Anormal
12554,Anormal
14783,Normal
8834,Anormal
7857,Anormal
7023,Anormal
16606,Anormal
3899,Normal
17669,Normal
13593,
15835,Normal
8170,Normal
8503,Anormal
14733,
17245,Anormal
1137,Normal
15457,Normal
39,Normal
13536,Anormal
4180,Normal
1936,Normal
11798,Anormal
6736,Anormal
722,Anormal
14324,Normal
598,Normal
5137,Normal
13966,Normal
8056,Normal
9493,Normal
9051,Normal
119,Anormal
15824,Normal
6481,Normal
8692,Normal
889,Normal
13012,Anormal
3972,Anormal
13564,Normal
1185,Normal
4590,Normal
5056,
14561,Anormal
12914,Normal
1323,Anormal
9728,Anormal
13047,Anormal
6849,Normal
15203,Anormal
6607,Anormal
4777,Normal
14479,
4996,Anormal
13613,
6568,
10473,Normal
12348,Normal
16439,Anormal
384,Normal
9785,Normal
2790,Normal
16857,Anormal
7919,Normal
2169,Normal
16337,
692,
8452,Normal
8420,Normal
3016,Anormal
3792,Normal
6593,Anormal
13260,Anormal
2402,Anormal
7178,Normal
9695,Normal
9539,Normal
1985,Anormal
8075,Normal
13195,Normal
15034,Anormal
4750,Normal
10486,Anormal
16656,Normal
4460,Anormal
13799,Anormal
8166,Anormal
7641,Anormal
9129,Normal
6872,Anormal
12745,Anormal
4049,Anormal
15568,Anormal
148,Normal
7814,Normal
13622,Normal
15265,Anormal
13896,Anormal
4601,Normal
747,Anormal
8907,Anormal
13955,Normal
7947,Normal
11087,Anormal
15699,Anormal
1754,Normal
11726,Anormal
5861,Normal
6355,Normal
16573,Normal
7596,Normal
12619,Anormal
5971,Normal
9159,Anormal
15285,
2777,Normal
14017,Anormal
6525,
2284,Normal
976,Anormal
13782,
10435,Anormal
17782,
15905,Normal
13507,Normal
11580,Normal
3027,Anormal
9267,Normal
9954,Normal
8335,
14049,Anormal
16795,Anormal
8038,Anormal
1495,Anormal
2708,Anormal
3540,Normal
3083,Anormal
4386,Anormal
16671,Anormal
17505,Anormal
7602,Anormal
14557,Normal
3428,Anormal
16046,Normal
2483,Normal
9923,Normal
15442,Normal
9173,Anormal
15388,Normal
17044,Anormal
12456,Normal
17428,Normal
11208,Anormal
9128,Normal
16440,Normal
5186,Anormal
15439,Anormal
285,Normal
9416,Normal
2827,Anormal
11300,Normal
2805,Normal
2725,Normal
10117,Anormal
9307,Normal
16909,Normal
17580,Normal
6690,Normal
8359,Anormal
12341,Anormal
17291,Normal
16174,Normal
13998,Normal
8519,Anormal
8637,Normal
6307,Normal
11028,Normal
10171,Anormal
11844,Anormal
4292,
12890,Anormal
13946,Normal
1163,Normal
6076,Normal
5157,
16328,
11642,Normal
6386,
1757,Normal
16023,Anormal
10098,Normal
15617,Normal
5503,Normal
4724,Anormal
11431,Normal
1095,Anormal
8719,Normal
7540,Normal
5501,Anormal
6810,
7259,Normal
3572,Normal
1381,Normal
2929,
2162,Normal
17353,Normal
11471,Normal
6437,Anormal
4813,Anormal
9956,Anormal
2493,Anormal
12968,Normal
11971,Anormal
10409,Normal
15029,Anormal
532,Normal
15178,Normal
1373,Anormal
8411,Normal
12879,Anormal
17236,Normal
15128,Anormal
9524,Normal
12296,Normal
2156,Normal
3320,
11113,Normal
154,Normal
6133,Normal
11099,Normal
3339,Normal
16983,Normal
7453,Anormal
8715,Normal
1341,Normal
5667,Anormal
8730,
14785,Normal
11370,Normal
16027,Anormal
8373,Anormal
12650,Normal
12334,Normal
6505,Normal
17221,Normal
17242,Normal
10030,Anormal
7406,Anormal
14267,
9023,
160,Normal
13681,Normal
2095,Anormal
14233,Anormal
4188,Anormal
8504,Anormal
15239,Normal
16515,Normal
4260,Anormal
17616,
12841,Normal
1765,Normal
3329,Normal
9263,Normal
15863,Anormal
6620,Anormal
550,Normal
16750,Normal
12417,Anormal
4092,Anormal
358,
17020,Anormal
17630,Normal
17827,Anormal
17714,Normal
4116,Anormal
5643,Anormal
99,Normal
627,Normal
5467,Normal
16953,Normal
10660,Anormal
8221,Anormal
7123,Normal
10684,Anormal
1889,Anormal
2813,Normal
14027,Normal
15036,Anormal
12072,
7654,Normal
16674,Normal
7117,Normal
8055,Normal
14588,Anormal
11637,Normal
2006,Normal
2054,Normal
4741,Anormal
193,Normal
13938,Normal
10170,Normal
1987,
200,
6567,Anormal
15100,Anormal
12059,Normal
9706,Normal
3564,Normal
17547,Anormal
14006,Normal
10624,Normal
13797,Anormal
17240,Normal
10052,Anormal
10848,Normal
17734,Anormal
5114,Normal
6796,Anormal
10428,Normal
17744,Anormal
15266,Anormal
17257,
4678,Normal
786,Normal
5039,Anormal
5926,Anormal
5356,Anormal
2897,Anormal
5891,Anormal
7824,Normal
9526,Normal
16097,
6212,Anormal
5067,Normal
2570,
3817,Normal
2208,Normal
9156,Normal
11609,Normal
17351,Normal
15467,Anormal
4502,Anormal
13501,Normal
13161,Normal
5210,Normal
9535,
17819,Normal
10909,Normal
782,Normal
1433,Normal
5293,Normal
3042,Normal
5533,Normal
1948,Normal
8246,Anormal
3959,Normal
387,Normal
1953,Normal
17185,Anormal
13297,Anormal
11732,Anormal
10556,Normal
14947,Anormal
6490,Normal
17649,Anormal
12777,Normal
14844,Normal
6465,Normal
6756,Normal
4508,Normal
10243,Normal
2690,Normal
12170,Normal
15284,Anormal
11805,Anormal
16500,Normal
5575,
16270,Normal
8947,Normal
2272,Normal
7013,Normal
5489,Anormal
9530,Anormal
951,
2963,Anormal
6792,Normal
6011,Normal
9996,Normal
4094,Normal
7368,Normal
14782,
14767,Normal
12908,Normal
9449,Normal
13661,Anormal
2926,Anormal
12184,Anormal
15132,Anormal
6785,Normal
2854,
9125,Anormal
1532,Anormal
3736,Anormal
5471,Anormal
5910,Anormal
16467,Anormal
13972,Anormal
16879,Anormal
7278,Anormal
2350,
10353,Normal
10502,Anormal
5497,Normal
7059,Anormal
14630,Normal
3952,Anormal
7432,Anormal
14000,Anormal
16378,Normal
10321,Normal
4118,Anormal
549,Normal
8410,Anormal
6633,Normal
9522,Normal
546,Anormal
17818,Normal
3250,Normal
5834,Normal
526,Normal
11781,Anormal
6936,Anormal
17168,Anormal
4967,Normal
14749,Anormal
6434,Normal
1995,Normal
10199,Anormal
4581,Anormal
11068,Anormal
5198,Normal
16128,Anormal
9145,Anormal
5484,Normal
13884,Normal
5372,Normal
5951,Anormal
9072,Normal
3767,Normal
2647,Normal
6814,Anormal
7873,Normal
8444,Anormal
7552,Anormal
13343,Normal
6829,Normal
17040,Normal
16198,Anormal
7267,Anormal
4079,
9057,Normal
6256,Anormal
8034,
9469,Normal
11925,Anormal
5485,Normal
3568,Anormal
14278,Normal
7855,Normal
15993,Anormal
4839,Normal
7285,Normal
16920,Anormal
11038,Anormal
621,Normal
5920,Anormal
14071,Anormal
14797,Normal
9213,Anormal
4561,Normal
9013,Normal
5248,Anormal
9580,Normal
699,
12606,Normal
2801,Normal
17749,Normal
12071,
15095,Anormal
2617,Anormal
2715,
9302,Anormal
9312,Normal
5275,Normal
920,
9010,Normal
12907,Normal
7553,Anormal
10062,Normal
12135,Anormal
8837,Anormal
7513,Normal
13917,
7252,Anormal
14145,Anormal
4248,Anormal
14038,Normal
2073,Normal
8151,Anormal
13175,Anormal
4077,
260,Anormal
13846,Normal
15915,Anormal
17354,Normal
14401,Normal
2763,Normal
14784,Normal
16346,
7051,Normal
17425,Anormal
2527,Normal
9340,Anormal
12428,Normal
16792,Normal
5903,Normal
4036,Normal
1329,Normal
12121,Normal
14281,Normal
17099,Normal
1844,Normal
1473,Normal
9881,Anormal
17337,Anormal
2564,Anormal
4016,Anormal
3270,Anormal
5173,Anormal
6246,Normal
16054,Normal
16188,Normal
400,Normal
16103,Anormal
5875,Anormal
1787,Normal
10401,
11415,Normal
2004,Anormal
14790,Anormal
5999,Normal
11480,Normal
2898,Anormal
9400,Anormal
6353,
5300,Anormal
6858,Normal
2665,Normal
2425,Anormal
12823,Anormal
10859,Anormal
12069,Anormal
13897,Normal
14025,Normal
16740,Normal
10945,
10880,Anormal
17514,Normal
17853,Normal
15650,Normal
124,Anormal
7923,
16551,Normal
4837,Anormal
4713,Normal
6843,Anormal
13589,Normal
5463,Normal
1569,Anormal
3864,
4028,Normal
10932,Anormal
10264,
5539,Normal
10332,Normal
7301,Normal
8865,Anormal
15953,Normal
7755,Normal
9141,Normal
15485,Normal
13410,Normal
4190,Anormal
643,Normal
713,Anormal
15777,Anormal
15336,Normal
11622,Normal
13627,Anormal
11903,Normal
10105,Normal
15702,Anormal
2261,Anormal
7817,Anormal
2161,
1538,Anormal
6569,Normal
13903,Normal
10180,Normal
17730,Normal
11673,Anormal
6363,Anormal
904,Normal
13065,Anormal
11657,Normal
13779,
7184,Normal
3920,
216,Normal
8890,Normal
8303,Anormal
8832,
5628,Normal
15837,Anormal
894,Anormal
16177,Anormal
14412,Normal
12527,Normal
1402,Anormal
5646,Normal
16866,Normal
5736,Anormal
12928,Anormal
14264,Normal
8471,Anormal
2646,Anormal
13349,
9169,Normal
10377,Anormal
12678,Normal
9888,
13454,Normal
7122,
10724,Normal
15909,Anormal
2326,Normal
7599,Anormal
17465,Anormal
15479,Anormal
13629,Normal
6107,Normal
7963,Anormal
11289,Normal
8666,Normal
6178,
13890,Normal
10508,Anormal
17128,Anormal
287,Normal
7929,Normal
6181,Normal
14379,Anormal
8679,Anormal
5330,Normal
7197,Anormal
7665,Anormal
5207,Anormal
67,Normal
8238,Normal
9564,Normal
6139,Anormal
17113,Anormal
3475,Normal
7042,Normal
4427,
12459,Anormal
4424,Anormal
3231,Normal
9187,Normal
7093,Normal
6721,Anormal
3534,Anormal
10242,Normal
7441,Normal
11650,Normal
17182,Normal
13504,Normal
16688,Anormal
3048,Normal
11125,Normal
8507,Normal
12189,
5588,Normal
7812,Anormal
7541,Anormal
9028,Anormal
115,
11895,Normal
13495,Anormal
4698,Normal
3400,Anormal
10333,Normal
1981,Normal
11541,Anormal
1466,Normal
5627,Normal
2157,Anormal
10548,Normal
17577,
16849,
11708,Normal
6209,Normal
7820,Normal
14650,Normal
1164,Anormal
3626,Normal
11516,Normal
6946,Normal
4633,Normal
6160,Normal
16129,Anormal
12754,Anormal
1171,Anormal
3955,Anormal
6798,Normal
15164,Anormal
5138,Anormal
1705,Anormal
5493,Normal
12672,Anormal
1933,
194,Normal
7632,Anormal
624,
12015,Normal
4514,Normal
3716,Normal
3571,Anormal
5907,Anormal
15208,Anormal
9818,Normal
388,Normal
10388,
8401,Normal
14712,Normal
12901,Normal
1833,Normal
1375,Anormal
1635,Anormal
620,Anormal
10015,Anormal
413,Normal
11135,Anormal
17402,Normal
14583,Anormal
1951,Normal
1403,Normal
10018,Anormal
17429,Normal
13662,
10198,Anormal
3310,Anormal
2437,Normal
3551,Normal
7457,Normal
11447,Normal
15701,Normal
16577,Normal
11342,Normal
3006,Normal
14342,
17250,Normal
15357,Anormal
10615,Anormal
12254,Anormal
16434,Normal
16140,Normal
1521,Anormal
6137,Normal
17357,Normal
14085,Normal
2421,Normal
9796,Normal
554,Anormal
5715,Normal
14289,Normal
7750,Normal
16425,
12345,Normal
12660,Normal
13514,Normal
9891,Anormal
5895,Normal
9879,Normal
3037,Anormal
9473,Normal
8539,Anormal
15368,Normal
13368,Normal
8642,Normal
2553,Normal
12484,Anormal
5714,Anormal
10767,Normal
13887,Normal
16451,Anormal
16523,Normal
17052,Normal
12028,Anormal
7218,Anormal
10727,Normal
1173,Anormal
4029,Normal
8742,Normal
17227,Normal
9608,Normal
6033,Normal
14193,Anormal
6780,Anormal
12609,Anormal
16148,Normal
13213,Normal
9585,Normal
5827,Normal
9016,Normal
14876,Normal
16664,Anormal
4200,Anormal
13250,Anormal
6951,Normal
7208,Anormal
2671,Normal
9986,Anormal
11155,Normal
10002,Anormal
1750,Normal
3757,Normal
17324,Normal
15530,Normal
326,
16760,Anormal
4468,Normal
15454,Normal
289,Anormal
963,Normal
5716,Normal
7689,Normal
8945,Normal
6998,Normal
9355,Normal
11296,
2566,Anormal
15138,Anormal
6627,Normal
12023,Normal
8739,Normal
16481,Normal
5522,Anormal
10472,
14081,Normal
12775,Normal
14774,Anormal
16117,
1348,Normal
6955,Normal
8881,Anormal
2235,Anormal
86,
17574,Normal
16609,Anormal
14457,Anormal
9272,Normal
15463,Anormal
4536,Normal
14975,Normal
17131,Anormal
11735,Normal
3971,Anormal
16597,Anormal
6243,Anormal
11654,Anormal
16298,Anormal
13728,Normal
5054,Normal
7773,Anormal
246,Normal
8807,Normal
7067,
15126,Anormal
13108,Anormal
16232,Anormal
14614,Normal
1546,Normal
7945,Normal
6668,Anormal
183,Anormal
13279,Normal
17407,Anormal
13044,Anormal
2267,Normal
11617,Normal
6394,Normal
6755,Anormal
4614,Normal
9152,Anormal
8,Anormal
1645,Normal
12603,Normal
15901,Anormal
10519,Normal
10513,Normal
12399,Anormal
17147,Anormal
7730,Normal
4582,Anormal
4511,Normal
6636,Normal
2556,Normal
14953,
6145,Normal
